txn_id,timestamp,sender_upi,receiver_upi,amount,payment_type,hour_of_day,day_of_week,device_type,device_id,location,ip_address,is_new_receiver,txn_frequency_1hr,failed_pin_attempts,vpn_used,is_fraud
TXNB207F0D0D8,2026-03-06 07:44:33,qushides@oksbi,ekaniiye@ybl,8300.64,Bill,7,4,iPhone_15,9DA1EE37233DC2,Kanpur,49.129.29.47,0,4,0,0,0
TXN295D722FAB,2025-10-17 16:18:54,robertsi@oksbi,isaacmal@upi,3994.12,P2P,16,4,Motorola_Edge_40,109055EFC9FE32,Jaipur,49.210.246.39,0,1,0,0,0
TXNBDC6C79739,2026-01-03 11:16:49,yashicar@okaxis,benjamin@paytm,6744.46,P2P,11,5,Xiaomi_13,2E4634A7AEE16E,Kanpur,49.131.1.12,0,2,0,0,0
TXNECD7671C13,2026-01-25 20:10:10,udantsha@oksbi,yuvrajan@paytm,4673.16,QR,20,6,Samsung_Galaxy_S23,A1B131A788458B,Bhopal,49.130.146.50,1,4,1,0,0
TXND5BF698383,2026-01-06 11:32:10,umangdor@paytm,hemangkr@okicici,7842.73,Bill,11,1,Samsung_Galaxy_S23,68F765C20FCD0E,Kolkata,49.81.58.48,0,3,0,0,0
TXN0F7270CB96,2026-01-16 09:51:53,manbirvi@oksbi,atharvka@okaxis,4707.36,QR,9,4,iPhone_14,202474E7913B4F,Hyderabad,49.149.10.194,0,3,0,0,0
TXNA8508548A5,2026-02-05 16:17:24,sarachak@okaxis,sanyamut@oksbi,4422.47,Recharge,16,3,Realme_10,BC6A1EBFFC12BA,Kolkata,49.231.22.76,0,3,1,0,0
TXN4EFEEDDA2C,2026-01-04 04:24:31,meghapat@okicici,gauravup@ibl,151006.02,P2P,4,6,Emulator,2B34CDD0C1D2AD,Foreign_City,TOR_Exit_Node,1,14,2,1,1
TXN7BB956E025,2025-10-27 18:09:10,nakshpra@okicici,fradodes@paytm,7602.89,Bill,18,0,Realme_10,67A5EA7B3360B2,Jaipur,49.140.33.1,0,3,0,0,0
TXN3599BB9AEA,2025-10-22 07:30:53,fariqpat@okicici,nathanie@ybl,3936.43,Bill,7,2,Vivo_V27,5FE0D9FCFDC414,Indore,49.172.70.122,0,1,0,0,0
TXN93D82ABCE0,2025-11-27 23:48:54,quincyra@okaxis,adityach@okaxis,2733.39,QR,23,3,OnePlus_11,F5AA68F72665E6,Kanpur,49.220.41.17,0,2,0,0,0
TXN2A85A320BC,2025-11-26 05:19:37,gaurangi@paytm,riyasriv@okaxis,54123.47,QR,5,2,Emulator,FEA0D44AA9817C,Spoofed_Location,TOR_Exit_Node,1,15,1,0,1
TXND710F61A6C,2025-11-02 16:37:14,bhanumat@oksbi,arinjoha@upi,5528.57,Recharge,16,6,Vivo_V27,0F7AD9D623A133,Kanpur,49.202.31.29,0,3,1,0,0
TXN7F227A50C9,2025-12-11 00:03:51,ladlitoo@ybl,vincentt@okaxis,152412.7,Bill,0,3,Unknown_Device,218AD791EAF301,Foreign_City,Foreign_IP,1,25,2,0,1
TXNB7E70A448F,2025-10-18 18:45:26,zayyande@ibl,udantgar@ybl,6874.59,QR,18,5,Samsung_Galaxy_S23,AE5BFEE828B295,Indore,49.149.145.190,0,4,1,0,0
TXNDB21C921C8,2025-10-23 12:27:04,mohinima@paytm,theodore@okaxis,4129.7,Bill,12,3,Samsung_Galaxy_S23,39C738D8A80A79,Bangalore,49.203.37.31,1,4,1,0,0
TXN53E2414FDA,2025-12-27 21:12:22,fariqnar@paytm,varshaba@ybl,9863.24,Bill,21,5,Google_Pixel_7,549CE6A481493A,Indore,49.55.243.179,0,4,0,0,0
TXN95C581225C,2026-02-13 06:20:15,divyaahu@ybl,ishitada@ybl,7603.73,Recharge,6,4,Xiaomi_13,B3AE0BF1B4ED38,Kolkata,49.86.205.8,1,4,0,0,0
TXN5CD0BC7D96,2025-11-08 10:46:18,aadimitt@okaxis,calebmit@okaxis,7859.8,Bill,10,5,Samsung_Galaxy_S23,83A2B0EB88C981,Delhi,49.5.137.53,0,2,0,0,0
TXN19ADEC66B5,2025-10-19 07:13:27,reyanshk@ybl,saidube@okicici,5310.56,P2P,7,6,iPhone_15,BA62E68101B659,Lucknow,49.200.185.57,0,3,0,0,0
TXN75DE5F82BF,2026-01-26 01:03:39,yatintat@okicici,hemangjo@oksbi,152661.72,Recharge,1,0,Unknown_Device,BCA230BB7A747D,Unknown_City,Unknown_IP,1,30,2,1,1
TXN95AA198986,2025-12-02 14:30:31,nakshsaw@okaxis,hritikma@okicici,4244.57,QR,14,1,Xiaomi_13,80FD805A484DC0,Bhopal,49.9.150.63,0,3,0,0,0
TXN0E1D155634,2026-02-23 12:38:38,vihaansu@okicici,tristanh@okicici,751.64,Bill,12,0,Vivo_V27,BB3B5DC33015DF,Chennai,49.133.185.39,0,1,0,0,0
TXN5AB59E55C8,2025-12-15 23:55:54,vedantja@okicici,bachitta@oksbi,6697.33,P2P,23,0,Xiaomi_13,70ABDC5446AAF6,Kanpur,49.72.63.207,0,1,0,0,0
TXNB1D7B5E53B,2025-12-15 15:44:23,warjasra@ybl,krishnab@paytm,4635.6,QR,15,0,Xiaomi_13,A215A5E5D66A21,Jaipur,49.22.76.55,0,4,0,0,0
TXNA5571D4FBE,2026-03-11 14:05:04,aishanib@ybl,adityapa@paytm,31.8,QR,14,2,Oppo_Reno8,D4195672E28128,Kanpur,49.154.227.229,1,1,0,0,0
TXNE4EB52268C,2025-11-19 06:40:21,yashvich@okaxis,bhavnasi@ybl,7532.89,Recharge,6,2,iPhone_14,D5A0321F604E6F,Mumbai,49.223.73.73,0,2,0,0,0
TXN5AEFD3B747,2025-11-08 11:01:35,tejassem@ibl,chamanmo@ibl,4781.11,P2M,11,5,Oppo_Reno8,D9D3EEAB9ECF3D,Jaipur,49.150.217.193,0,3,0,0,0
TXN5B3FE06ED9,2026-02-03 09:01:48,darpanza@ybl,tarakvis@oksbi,5081.33,P2M,9,1,iPhone_15,7BC92402C50B92,Bangalore,49.38.84.217,0,2,0,0,0
TXN749052707B,2026-02-21 22:50:16,nachiket@upi,jacobhar@ibl,7806.33,P2P,22,5,Google_Pixel_7,B5B7A31189CC54,Nagpur,49.21.109.45,1,3,0,0,0
TXN457E01453C,2025-10-31 12:23:25,ekbalsam@oksbi,ekantash@upi,9275.29,QR,12,4,Realme_10,ABDC1E6E311640,Nagpur,49.73.188.136,0,3,0,0,0
TXN4E57778EF4,2026-02-22 09:38:32,hemavenk@okaxis,devpau@ybl,4837.91,Recharge,9,6,OnePlus_11,7A1F68618B9279,Bangalore,49.147.174.177,0,3,0,0,0
TXN7D3807549F,2025-10-27 19:22:14,anyasesh@ybl,upkaarma@ybl,8707.99,Bill,19,0,Vivo_V27,5ED6F4B3C86314,Hyderabad,49.36.72.126,0,4,1,0,0
TXN0987415AA4,2026-01-18 19:55:46,divyasan@ybl,qaringol@okaxis,1037.24,Bill,19,6,OnePlus_11,9D66A5C4CD0481,Indore,49.156.72.42,0,4,0,0,0
TXN33ACB54B22,2025-12-16 18:54:57,teerthbh@upi,diptabha@ybl,5386.82,QR,18,1,Realme_10,496F00B58ADDBB,Ahmedabad,49.57.70.112,1,1,0,0,0
TXN4C57174D9E,2025-11-08 07:45:12,kabirdes@okicici,arunimab@upi,1532.54,QR,7,5,Oppo_Reno8,4625DE35234B72,Nagpur,49.217.5.152,0,1,0,0,0
TXNDA6D7B302F,2025-12-24 18:36:06,henrydas@oksbi,daminisu@oksbi,8779.37,P2M,18,2,Xiaomi_13,7024FACD101A24,Chennai,49.51.65.105,1,4,0,0,0
TXNB33A1BA152,2025-10-04 10:57:29,diptanad@oksbi,amararan@ybl,8644.37,P2P,10,5,Realme_10,EF0922D6695F9E,Hyderabad,49.134.185.1,1,2,0,0,0
TXN6D5EAE1268,2026-02-16 18:31:07,inayaras@okaxis,tamannar@ibl,4404.06,P2M,18,0,iPhone_15,C0073EA83AF685,Lucknow,49.136.162.81,1,2,0,0,0
TXN8EC3F68ECA,2025-10-04 11:10:30,thomasbo@paytm,balhaarp@paytm,9245.68,P2M,11,5,Samsung_Galaxy_S23,8B1248DC5ED5AC,Indore,49.119.147.250,0,3,0,0,0
TXN620ECBC9C0,2025-10-04 20:44:52,praneelk@okaxis,sararama@oksbi,8613.05,P2M,20,5,Samsung_Galaxy_S23,1D4CACE36D8378,Hyderabad,49.184.70.243,0,3,0,0,0
TXN3E992705FE,2025-11-14 15:08:07,sameshka@ibl,ekarajsh@paytm,6950.21,P2M,15,4,Google_Pixel_7,540583254501FD,Kolkata,49.225.65.93,0,1,0,0,0
TXN49A5B2F433,2026-02-21 12:30:13,jatinsha@upi,adwetara@okicici,3038.85,P2P,12,5,Motorola_Edge_40,7884A706150271,Bhopal,49.49.247.190,0,4,1,0,0
TXN180122DA58,2026-02-16 08:26:38,robertsa@okaxis,alkapate@oksbi,3433.01,P2M,8,0,Samsung_Galaxy_S23,4CCCA5AE65675C,Bangalore,49.12.103.38,0,1,0,0,0
TXN55E974834B,2025-12-31 19:27:46,saanvioo@okicici,rishicho@okaxis,6529.67,P2P,19,2,Oppo_Reno8,0C663EE68A7446,Kanpur,49.130.109.242,0,1,0,0,0
TXN7187C63289,2025-10-29 00:37:45,gavinbat@ibl,gautamsa@ybl,155022.68,P2P,0,2,Emulator,7BE576010D7455,Foreign_City,Unknown_IP,1,13,3,0,1
TXNE2DF63C238,2026-01-19 18:46:46,ekalinga@okaxis,aadimani@ibl,4429.23,P2M,18,0,Google_Pixel_7,D00E172BF33DBA,Hyderabad,49.78.237.194,1,2,0,0,0
TXN4988C83D23,2025-12-01 18:51:37,vedamaha@upi,pahalrat@okaxis,273.07,Bill,18,0,OnePlus_11,A26B4D279EB33A,Hyderabad,49.111.188.79,0,3,0,0,0
TXN95487E01A7,2026-01-29 07:18:26,chakrika@oksbi,anvianan@upi,1362.93,Bill,7,3,OnePlus_11,0867E945CD2D85,Bhopal,49.98.115.223,1,4,0,0,0
TXN8FDBF00D38,2025-12-21 11:29:32,neelimag@okaxis,gangasan@upi,6275.73,Bill,11,6,iPhone_14,D0855D88853476,Kolkata,49.172.124.28,0,2,0,0,0
TXN4F371142E0,2025-12-29 12:15:13,lakshitk@oksbi,jonathan@okaxis,9574.47,P2M,12,0,Xiaomi_13,334409A027F65C,Delhi,49.11.40.208,0,3,0,0,0
TXN1CB2F19C13,2025-12-31 18:10:41,girikgil@upi,nicholas@ybl,8358.22,QR,18,2,Oppo_Reno8,523FC1A200F377,Bangalore,49.8.136.50,0,4,0,0,0
TXN8A03077642,2026-03-07 15:05:11,chatresh@upi,dhritipa@ibl,4051.16,Recharge,15,5,Vivo_V27,723E7235938798,Mumbai,49.214.99.5,0,2,0,0,0
TXNDE3010C8F0,2025-11-21 07:07:37,lipikadu@ibl,rayaanho@paytm,3230.61,Bill,7,4,Oppo_Reno8,FDD92FFFB26C5B,Nagpur,49.71.180.91,1,2,0,0,0
TXNBA63BA6548,2025-11-24 18:11:10,tejasguh@upi,ojaspuro@okaxis,3913.12,P2P,18,0,Xiaomi_13,3564D5D33C8FBA,Lucknow,49.172.196.98,0,4,0,0,0
TXN9E90B719C9,2025-12-31 15:16:28,vedikasa@oksbi,qarinbat@oksbi,4785.98,P2P,15,2,Realme_10,F8563DA789B21F,Jaipur,49.233.157.236,1,3,0,0,0
TXNDE0956AF02,2026-01-29 21:01:04,chamelim@upi,raaginit@upi,7326.92,P2M,21,3,Xiaomi_13,12673BA4CDAAF1,Bhopal,49.134.127.153,0,2,0,0,0
TXN759DC879E6,2025-12-05 12:00:29,alkakuru@ibl,aarushka@ibl,5534.43,Recharge,12,4,Motorola_Edge_40,DE17F26164A9C3,Indore,49.213.129.68,0,1,0,0,0
TXN808E46EDA3,2026-02-17 18:01:43,devanshw@oksbi,neelhaye@okaxis,2294.56,QR,18,1,Oppo_Reno8,E1082AF5C54AD2,Bangalore,49.32.64.228,0,4,0,0,0
TXNCE70F2305B,2025-10-10 02:03:51,elijahag@oksbi,jaid’ali@upi,4.27,P2M,2,4,Unknown_Device,7698BBEBDEBDD2,Unknown_City,VPN_IP,1,16,3,0,1
TXNF055FA555A,2026-01-31 13:05:19,pahalpan@oksbi,neelimak@paytm,852.23,P2P,13,5,Google_Pixel_7,2938CF82024EB8,Hyderabad,49.59.111.124,1,2,0,0,0
TXN49A82D42D0,2026-03-09 05:14:12,girindra@ybl,williamb@okicici,143058.27,QR,5,0,Emulator,53E37E1874C304,Unknown_City,Unknown_IP,1,15,3,0,1
TXN225D0C5E12,2026-02-05 22:51:20,shravyan@okicici,gagangar@okaxis,7911.72,P2P,22,3,Motorola_Edge_40,52A4E0B89FFC37,Hyderabad,49.94.170.12,1,2,0,0,0
TXN729CF161DB,2026-01-22 11:22:26,damyanti@okicici,nakshbat@ybl,2247.68,P2M,11,3,iPhone_14,1FA1BD43198AFC,Chennai,49.245.66.50,0,1,0,0,0
TXNC7D052DA4D,2025-10-24 17:39:41,raaginip@okaxis,chakrika@ibl,5403.67,P2M,17,4,Oppo_Reno8,5B427E10C66B5E,Chennai,49.94.102.43,0,3,0,0,0
TXNC2BF05AB7D,2026-02-28 05:58:14,yashodav@oksbi,davidtri@oksbi,80012.81,QR,5,5,Unknown_Device,CBEAB5ACB70EEC,Spoofed_Location,Foreign_IP,1,30,2,0,1
TXNE0672968F5,2025-12-12 09:20:40,nehaduga@okaxis,aachalsa@ibl,8250.74,Recharge,9,4,Oppo_Reno8,A69509F1FA5F72,Ahmedabad,49.112.41.28,1,3,0,0,0
TXN013121509C,2026-01-08 14:25:02,madhavis@ibl,sameshna@upi,5717.42,P2P,14,3,Xiaomi_13,719280AF858BB5,Jaipur,49.253.89.22,0,3,0,0,0
TXNF32F2DDEAC,2025-12-23 15:09:45,pahalsun@upi,warhitha@ybl,1343.99,Bill,15,1,OnePlus_11,ADF6C3E736F3B1,Indore,49.21.245.135,0,4,0,0,0
TXN5CBBE35D4B,2025-11-20 11:32:28,shauryak@okicici,reyanshk@ibl,1542.56,Recharge,11,3,iPhone_14,5AA0654180946B,Kolkata,49.104.247.231,1,4,0,0,0
TXNFBAE792394,2025-10-27 15:31:06,balvandu@okicici,vedadani@okaxis,6802.04,QR,15,0,iPhone_15,29477D71C83040,Ahmedabad,49.209.148.195,0,1,0,0,0
TXN615C8D3948,2026-02-13 23:04:44,nilimapa@okicici,wriddhis@ybl,72.98,QR,23,4,iPhone_15,A3B327D39D4AFC,Hyderabad,49.179.114.78,0,4,0,0,0
TXN56B993CC96,2025-10-11 14:32:30,harinipa@oksbi,qushiupa@okaxis,2756.36,P2P,14,5,Xiaomi_13,85A125AB720338,Kolkata,49.88.190.129,1,1,0,0,0
TXN4E510E4534,2025-12-20 01:25:03,vyanjana@okicici,warhitha@ybl,125055.5,P2P,1,5,Unknown_Device,36A34C77A91C6F,Spoofed_Location,VPN_IP,1,20,0,0,1
TXN21D70671CE,2025-11-10 13:07:37,kritikam@ybl,tanmayim@ybl,4723.38,P2M,13,0,iPhone_14,0D98301801E0B8,Hyderabad,49.247.97.26,1,3,1,0,0
TXNF617201541,2025-10-30 17:36:37,hritikse@oksbi,manthanb@ybl,6073.97,P2M,17,3,Xiaomi_13,4EE8E93B1B6E42,Pune,49.251.236.57,0,4,1,0,0
TXN35D01F10C3,2026-01-05 15:46:44,hardikna@okicici,lakshbar@oksbi,1785.31,P2P,15,0,Xiaomi_13,DE19A885A85DA3,Indore,49.198.248.146,0,2,0,0,0
TXN492B5B6F93,2025-11-13 23:29:40,pallavim@paytm,rakshara@upi,6839.81,Bill,23,3,iPhone_14,5542F0FED20316,Surat,49.216.204.99,0,2,0,0,0
TXN03E35BFB80,2026-02-17 19:20:17,nilimach@paytm,liammukh@okaxis,8333.26,QR,19,1,Xiaomi_13,84B45AF6A35530,Bangalore,49.84.85.9,0,3,0,0,0
TXN164FF04C86,2026-02-16 07:39:04,dakshama@oksbi,qushinag@ibl,6847.15,Recharge,7,0,Oppo_Reno8,9CAE58F3B97D51,Kanpur,49.24.112.251,0,1,0,0,0
TXN801203F7F8,2025-12-01 15:53:32,varshasi@ibl,madhavis@okicici,1391.99,Recharge,15,0,iPhone_15,7A0FE6F759E324,Ahmedabad,49.192.118.202,0,1,1,0,0
TXNB636F963EA,2025-12-27 18:24:01,mayapau@okaxis,gautamiz@paytm,5401.12,P2P,18,5,Xiaomi_13,EF0C229EA8B1C7,Bhopal,49.126.208.138,0,4,0,0,0
TXNFB2479FD91,2025-10-09 22:36:57,indirani@paytm,ucchalsr@upi,5719.14,QR,22,3,Vivo_V27,3857B2938C9BDC,Delhi,49.244.194.115,0,2,1,0,0
TXN6D1DABEF4A,2025-11-04 21:12:00,gunbirch@okaxis,saanviga@upi,5878.27,QR,21,1,Oppo_Reno8,9403D797E4A468,Lucknow,49.203.223.150,0,4,0,0,0
TXN60B4D75319,2026-03-04 19:15:01,quincyma@upi,mohinigo@upi,2356.37,QR,19,2,OnePlus_11,91B9CE59717D60,Delhi,49.112.191.127,0,3,0,0,0
TXN68C6419635,2025-12-27 19:51:56,ikshitah@ibl,aringrew@upi,7883.02,P2M,19,5,OnePlus_11,96230F97F5BC71,Mumbai,49.210.178.100,1,1,0,0,0
TXN0C46EB4261,2025-11-11 18:17:37,warhibra@ybl,pahalbak@okicici,4385.89,Bill,18,1,Realme_10,B912B4DB356429,Pune,49.113.167.161,1,3,0,0,0
TXN789D2F9C57,2025-11-14 07:19:02,binadash@oksbi,ekajaoak@ibl,1788.42,Recharge,7,4,Oppo_Reno8,A42D035DA550A6,Hyderabad,49.78.237.6,0,2,0,0,0
TXN202F46B82C,2025-10-20 12:08:24,kavyabad@ibl,anyagala@okaxis,2486.51,QR,12,0,Vivo_V27,DDA947C1CD41EA,Delhi,49.162.96.185,1,3,1,0,0
TXN9AE6221C12,2026-02-20 20:18:19,yuvrajvo@ybl,danielba@ybl,9144.54,Bill,20,4,Xiaomi_13,2792320B585AE0,Jaipur,49.21.53.62,0,4,0,0,0
TXN311E28A57B,2025-10-10 12:11:53,hiralbuc@oksbi,ekarajgo@okaxis,1632.33,P2P,12,4,Samsung_Galaxy_S23,388D74DF3B84B5,Pune,49.169.138.246,1,1,0,0,0
TXNE4C9974E0E,2025-10-05 20:12:54,samardev@okicici,dalajaka@oksbi,418.28,P2P,20,6,Motorola_Edge_40,F095756F54A43F,Surat,49.118.121.74,1,4,0,0,0
TXN1D9CC792EC,2026-01-18 05:21:55,anjalith@ibl,mohammed@okaxis,161753.59,P2M,5,6,Emulator,6D7B17537DA38B,Unknown_City,Foreign_IP,1,24,1,0,1
TXN792B0A4F9F,2026-02-12 19:58:58,mitaliwa@ybl,nihalsha@ibl,6439.1,Recharge,19,3,Oppo_Reno8,339659384194D6,Hyderabad,49.220.230.121,1,2,0,0,0
TXNA96E1AFC78,2026-03-11 06:52:37,chandres@paytm,virajben@ybl,7694.31,P2M,6,2,Google_Pixel_7,EC2BFC140EA926,Jaipur,49.67.140.229,1,2,0,0,0
TXN190CD7D719,2026-03-15 06:23:03,zayyanra@paytm,yashasvi@okaxis,9938.26,P2M,6,6,Xiaomi_13,12E1080723A529,Lucknow,49.174.189.242,0,2,0,0,0
TXN48277B4082,2025-11-23 04:44:05,mitaliba@oksbi,timothyj@okaxis,0.6,P2P,4,6,Rooted_Android,25156B1513FFDC,Spoofed_Location,TOR_Exit_Node,1,11,2,1,1
TXN325E9E6C0E,2025-11-08 15:40:50,williamm@okicici,nirjabal@upi,8962.14,Recharge,15,5,Samsung_Galaxy_S23,4A3302CC84CDFB,Surat,49.123.61.163,0,4,0,0,0
TXN8B22890753,2025-11-26 19:35:17,manbirbh@ybl,balhaard@okicici,9077.58,QR,19,2,OnePlus_11,E70F62A88C447D,Chennai,49.98.5.128,1,3,0,0,0
TXNC24033D43F,2026-02-14 19:10:35,taranaga@paytm,aayushtr@ibl,4700.98,Recharge,19,5,OnePlus_11,6520D5B9F9B67B,Delhi,49.170.243.38,1,1,0,0,0
TXN485B32D6E6,2026-01-26 22:44:07,rushilso@okicici,yadavigo@paytm,4195.8,QR,22,0,OnePlus_11,0BB4C6A7CB2542,Jaipur,49.178.77.90,1,2,0,0,0
TXN82DE4D7F60,2025-10-24 18:18:44,gunbirma@ybl,garimabh@ibl,6007.13,P2M,18,4,Realme_10,82F0D42DA199B6,Kolkata,49.185.107.34,0,1,1,0,0
TXNFECF799C7C,2026-02-27 19:18:09,chakrade@oksbi,waidad’a@okicici,2307.89,QR,19,4,Google_Pixel_7,D4A57CAAFD996D,Ahmedabad,49.141.168.242,0,3,0,0,0
TXNB0B22DE199,2025-12-11 09:22:59,aachaldu@oksbi,farajbal@upi,3426.64,P2M,9,3,Oppo_Reno8,647BB88E30ACB4,Kanpur,49.134.115.131,0,1,0,0,0
TXNC0A768BBA2,2025-12-08 16:07:53,radhatak@paytm,baljiwan@ybl,4890.11,Bill,16,0,Samsung_Galaxy_S23,9EB2DF6052CF83,Jaipur,49.129.208.9,0,1,0,0,0
TXNC674BA2C39,2025-11-03 09:51:20,farasyoh@upi,saidasgu@okicici,701.73,P2P,9,0,iPhone_14,8FB405DF989373,Kolkata,49.124.9.134,0,4,0,0,0
TXNC63A03043E,2026-03-10 14:16:34,triyadoc@ibl,maxganes@ibl,3357.86,P2P,14,1,Oppo_Reno8,50A64DB6F59592,Hyderabad,49.72.243.44,0,2,0,0,0
TXN61D860ABBC,2025-10-14 10:57:31,vihaanbe@okicici,arinkapu@okaxis,6757.22,Bill,10,1,iPhone_15,2F48BE7656280B,Nagpur,49.195.94.130,0,4,0,0,0
TXN0F5BADF6C8,2025-12-31 12:37:31,idikasul@okicici,nathanvi@paytm,7491.7,QR,12,2,iPhone_15,D8A248B21EC33B,Mumbai,49.116.186.1,1,3,0,0,0
TXN67FE19F76C,2025-11-16 12:49:06,mohiniso@upi,vamakshi@oksbi,2140.03,QR,12,6,Google_Pixel_7,E1BA0EEDB957A3,Kolkata,49.197.136.121,0,3,1,0,0
TXNF1D0FF52EA,2026-01-03 16:26:24,quincysa@ibl,girikbar@paytm,6806.34,Bill,16,5,OnePlus_11,96E473D2514499,Indore,49.163.38.53,1,3,0,0,0
TXN175701DCB7,2026-01-01 16:08:24,indalidi@upi,harshild@upi,5688.12,Recharge,16,3,Samsung_Galaxy_S23,1170429C293EC1,Surat,49.45.196.121,0,1,0,0,0
TXN3402B55914,2025-10-23 03:34:50,anthonyn@oksbi,harinaks@oksbi,182217.62,QR,3,3,Emulator,757E192BBAFBD8,Spoofed_Location,VPN_IP,1,22,3,0,1
TXN380B0031C6,2025-12-23 08:05:02,zayyanka@upi,dayitaar@paytm,9252.29,P2P,8,1,Samsung_Galaxy_S23,77157960C2BF9D,Mumbai,49.209.28.128,0,1,0,0,0
TXNEDB7DFC6DF,2026-01-02 08:26:50,yagneshs@upi,ishaanna@okicici,7462.52,P2P,8,4,Realme_10,3A2D47677F06B2,Surat,49.106.104.50,0,2,0,0,0
TXN34338BA4B8,2025-12-07 19:08:29,ojasvish@paytm,yugsathe@okicici,3958.84,Bill,19,6,OnePlus_11,7D72E5E84182CF,Delhi,49.121.240.241,1,2,0,0,0
TXNCE92F50E49,2026-01-07 20:13:14,radhikar@okaxis,devanshj@upi,829.15,Bill,20,2,Motorola_Edge_40,164C09CE61DEC8,Bangalore,49.190.228.99,1,1,0,0,0
TXN398ED19DC5,2026-03-11 01:43:34,zashilsh@okaxis,jyotidev@ybl,174071.4,Recharge,1,2,Emulator,C4E9FCF79C08DC,Spoofed_Location,VPN_IP,1,16,3,1,1
TXN920327C591,2025-10-11 12:55:03,oniratti@paytm,diptapad@oksbi,3619.61,Bill,12,5,Samsung_Galaxy_S23,073BD57F7D2B9B,Indore,49.224.196.7,1,2,0,0,0
TXN165FFDFAA5,2025-10-08 17:27:40,bachitta@ibl,zehaanwa@okicici,4479.81,P2M,17,2,Samsung_Galaxy_S23,74079C5D9A1CCE,Jaipur,49.110.171.32,1,1,0,0,0
TXNF248BD6C9B,2025-11-25 14:07:36,vamakshi@okaxis,gautamsa@ibl,2109.95,P2P,14,1,Xiaomi_13,E4C001CD4C31D6,Pune,49.28.88.53,1,2,0,0,0
TXN012135CDBC,2026-02-18 21:17:57,sanayaso@okaxis,keyabaja@ybl,3182.88,P2P,21,2,Xiaomi_13,DB852CF08C586D,Lucknow,49.32.239.65,1,1,0,0,0
TXNDC4867C171,2025-11-21 10:00:29,chanchal@okaxis,edhithas@paytm,875.73,P2P,10,4,Oppo_Reno8,72408C1F051BE6,Lucknow,49.65.65.215,0,2,0,0,0
TXN20E8349F02,2026-03-04 13:42:36,nilimapr@ybl,tanayram@okaxis,3838.52,P2P,13,2,OnePlus_11,EC9E5254BE4156,Ahmedabad,49.239.201.202,0,1,0,0,0
TXN7F66CBBAF0,2026-01-19 20:37:34,vinayaah@paytm,yashodha@paytm,2589.56,P2P,20,0,Vivo_V27,352B474E57B784,Kanpur,49.28.118.180,0,4,0,0,0
TXN0074F2B34C,2026-01-23 11:35:26,warjasba@oksbi,andrewag@paytm,7607.19,P2M,11,4,iPhone_15,73A43D90C634BD,Delhi,49.218.243.44,0,2,1,0,0
TXN8F42EAEB39,2026-02-02 22:14:16,gayathri@ibl,krishabu@upi,8582.61,Bill,22,0,Google_Pixel_7,5952CEF005C8E3,Lucknow,49.196.140.39,0,1,0,0,0
TXNADEB10B0AD,2026-02-23 11:46:45,jeremiah@ybl,udarshga@upi,4535.6,P2P,11,0,Motorola_Edge_40,49EE09457D2EE2,Nagpur,49.163.109.179,1,3,0,0,0
TXNBEC3EE0386,2025-11-25 17:03:03,nathanmu@okicici,nikitach@ybl,5979.21,Bill,17,1,iPhone_14,FDD981A2E2347F,Jaipur,49.3.217.28,1,2,0,0,0
TXN7475C351D0,2026-03-03 19:14:22,wyatttha@upi,gavinpra@paytm,4927.86,P2M,19,1,Xiaomi_13,0BE721D5491E2C,Jaipur,49.179.131.59,0,1,0,0,0
TXNB0A9059795,2025-10-19 20:22:37,umangiss@okicici,aryanbat@ibl,9620.67,Recharge,20,6,Xiaomi_13,74E0F74123CD47,Indore,49.78.51.99,1,1,0,0,0
TXNDA2B7F6CD6,2026-02-05 02:41:48,triptisi@okaxis,aadhyaah@upi,160928.4,Bill,2,3,VM_Instance,176B291742147A,Foreign_City,TOR_Exit_Node,1,25,4,0,1
TXN20F6F06F32,2026-02-06 02:00:20,upasnada@ibl,hariniki@okaxis,102288.17,P2M,2,4,VM_Instance,57242E69BC65C7,Foreign_City,Unknown_IP,1,15,3,1,1
TXN3F95FB3F73,2025-12-07 06:39:36,rajataba@ibl,yashawin@okaxis,1880.55,Bill,6,6,Google_Pixel_7,20A8F6391FF36E,Ahmedabad,49.104.197.66,0,4,0,0,0
TXN89DBB03991,2026-01-10 20:20:54,harishsa@ybl,pranavve@oksbi,1698.0,Recharge,20,5,iPhone_15,5C9A8F6D54BFD5,Kanpur,49.161.65.28,0,4,0,0,0
TXN7DC41BCA70,2026-03-03 13:02:59,niteshsa@okaxis,vedakash@okaxis,2248.53,Recharge,13,1,Realme_10,A612C4091789EE,Hyderabad,49.224.9.90,0,4,0,0,0
TXN65D97EB529,2025-12-26 19:47:53,pranitga@okaxis,simonagr@okicici,8621.45,P2P,19,4,Realme_10,8DC3C9A0A85C89,Indore,49.25.153.134,0,2,0,0,0
TXN2772B60059,2026-02-17 23:57:51,yutikade@okicici,nimratko@okaxis,9677.07,Bill,23,1,Realme_10,2F733F0555556F,Nagpur,49.22.234.39,0,3,0,0,0
TXN0655EB7BAC,2026-01-30 14:36:38,mekhalan@ybl,zinalsha@okaxis,7567.34,Recharge,14,4,Vivo_V27,B0902ECEC99A83,Pune,49.162.110.24,0,3,1,0,0
